"","miR.92a.3p","let.7c","miR.24.3p","miR.101.3p","miR.100.5p","miR.103a.3p","miR.30a.3p","miR.22.3p","miR.199b.3p","miR.199a.3p","miR.1269a","miR.93.5p","miR.1307.3p","miR.197.3p","miR.192.5p","miR.25.3p","miR.181a.5p","miR.126.3p","miR.223.3p","miR.9.5p","miR.29a.3p","miR.194.5p","miR.148a.3p","let.7a.5p","let.7d.3p","let.7b.5p","miR.205.5p","miR.142.3p","miR.28.3p","miR.30d.5p","miR.10b.5p","miR.182.5p","miR.143.3p","miR.21.5p","miR.10a.5p","miR.210","miR.375","miR.99b.5p","let.7f.5p","miR.30a.5p","miR.200c.3p","miR.183.5p","miR.23a.3p","miR.203a","miR.196b.5p","miR.16.5p","miR.92b.3p","miR.30e.3p","miR.21.3p","miR.191.5p"
"TCGA-44-7660",0.0978166990144889,-1.29320410097741,0.641911106469273,0.339594076069968,0.128222686410652,0.607343867717189,-2.53868034841969,0.373529013348275,0.290981617861021,0.291210096639922,2.38286218884742,0.34833894158537,-1.16982770208808,0.66312277529874,-1.42188085754964,0.753007033864066,0.449156427683645,-2.11665793687641,-1.23995564459371,4.56459139373423,0.43765205294746,-1.01660344720037,-0.32740063793454,0.917760073381231,-0.327252543419966,0.109902363787395,4.82107622848761,-1.40895464613366,-0.277601649446421,-0.964517690693841,-4.52317913935052,0.191374861969281,1.40735014978231,0.798682409523398,1.65032379044958,0.019034168277889,1.80943092028716,-1.08707780135638,1.30094030217972,-1.96325317348348,-0.0285801981221763,0.801376265504853,-0.435495954801935,1.3293038593576,1.40506736273177,-0.437335400894211,-0.334082433563527,0.520163207438607,-0.233066279132609,-0.779175209138581
"TCGA-44-7661",-0.91464012579112,-0.234749824893393,-0.0480112944760691,0.457016484832295,3.08698689375509,-0.403521181632103,-0.283520376942898,0.52920269137573,-0.425431601858472,-0.424248118683028,-2.41777582850985,-1.38709612809996,-0.684346551579599,-1.73778749459933,-1.5596664136307,-1.26242215004405,0.274047035722361,-0.01334785141791,1.56849566599132,-2.52752215566122,0.910337841815821,-1.04605022447778,-1.82989174907193,0.915196754765159,-1.36983936891714,-0.55999236272784,0.419001279605915,-0.416926453563569,-1.02930903671055,-0.257048266537964,-3.39022945661905,-1.61665865385929,2.26316127722741,0.780377250329778,-0.364139892241401,-0.580938763880489,-0.167194485839468,-1.11755357466264,1.70267940228632,0.317033008075231,-1.86640834115947,-1.25416495338131,-0.380166916434847,-0.754205109768423,-5.01699108279772,-0.767135623046356,0.13221616529639,-1.35096302241203,0.813788687993037,-2.13164703285832
"TCGA-44-7662",-1.72934963230184,-1.73319289952904,0.184220414714634,-0.450629284960501,1.17205095805644,-0.572152324769297,-3.18164021871607,0.671494754295853,1.13800103584275,1.13797138883931,-0.767928172520892,-1.10279631735402,-1.52017616034017,-0.886072276331366,-1.92252671357409,-0.817707515198208,0.492664259994784,-1.79904267874231,1.02007682035915,3.38953537299829,0.933829877509091,-1.65850982383362,-0.859777514529437,0.375234740405412,-1.23596386692215,-0.333643206831427,-5.80675466884483,-1.27101474676329,-0.828473214488239,-1.10368658926041,-2.77119623191867,-2.52229378166392,1.78885600773414,1.31309836809828,0.0380257618676882,-0.656243212223949,-3.81492654105629,-1.28473745215463,0.82071056880195,-2.43171034661781,-2.16709768923569,-2.06201890652502,-0.296293904286562,-4.02663768047057,-5.76186548829394,-0.908950992435754,0.909671614263648,-1.78673493249758,0.634313590518131,-1.84387101838171
"TCGA-44-7667",0.118051575565737,-0.66872164733312,0.236516948884404,-0.463700470255976,-1.02100236312996,-0.00698426495898907,0.745090485222041,0.310355286999478,-0.237839190266705,-0.235970557605732,4.1182661731141,0.722954539395264,0.839926664220949,0.301834725937015,-1.58367246505056,1.09849505296711,-0.543885165654398,-1.19307664217932,2.19121885625699,3.79972931788096,0.889088561529196,-1.37590377851969,-0.802244393298126,0.192044878745484,-1.40899892561183,-1.11391122324731,-4.5586524904416,-1.04560630659629,-1.23105309464644,-1.18665123860122,-3.36255948164561,-2.46081819301916,1.72723834888914,0.589274214213546,-1.82449693766155,-1.17638216668977,5.50547878113776,-0.331748929537012,0.88090407080588,0.554005469660074,-0.630584597735748,-1.66662844606193,-0.733253889525713,-1.77950025767269,-5.39086244838573,-0.43256875252732,1.37211306326966,-1.44312462735356,0.489291597079053,-1.29857009598574
"TCGA-44-7669",-0.722392410600248,0.298051560437306,-0.786721291672695,0.314910514524302,0.0862838627959519,0.408068570235526,-0.769643938692145,-0.388878668029639,-1.14893293864914,-1.1489866254451,-2.869526106121,0.586528236305606,0.0422588658444347,-0.655287955629775,-1.74455951410485,0.104793800406728,0.453540429954948,-0.208857955629803,-0.303967695383607,3.6384448998527,-0.383757648200703,-1.37398605556312,-1.06640431311067,0.864480060987313,-1.06290184763548,-0.812023272994653,-4.42490353910832,-0.0481657053253013,-1.3606746522862,0.11418890112542,-1.96407759011404,1.49011112397659,1.51255631188449,-0.184322238125166,-1.33644164126349,0.58437260092318,6.22735962121228,-1.33971677131289,1.6711866447416,-0.190495665365486,0.893648898018983,1.77911398079027,-1.24235648072574,-2.74689294659227,-5.61591356047686,-0.913696827024189,-0.441509578633235,-1.20169324666989,-0.499820162635602,-2.04475841236614
"TCGA-44-7670",-0.357903774206113,-0.867176779002094,0.289522961110604,0.487254437321667,0.333503863926108,-0.201458765890743,0.463731399876284,-0.717849006611509,-0.937831045260676,-0.938334272443052,-1.4867331236088,-0.0883165596219335,-0.981544263823936,-0.65533356816488,1.83146645949804,-0.0594022296845829,-0.330299328340901,-0.512693331992585,1.06380263864085,5.92493447631727,0.658911361885227,2.17173508063178,-0.589507351913728,0.0985158161633777,-0.693340823342709,-1.53268658557189,-0.243647408266348,-0.457607098139855,0.776007372336268,-0.967415663032764,-1.55393827025477,-0.259655395098628,2.02695625582795,0.943260679802663,0.246171989768271,-0.371916748742096,1.69300391660084,-0.915886142839433,1.73909248880342,0.502569724562759,0.202489779080182,-0.114307737534162,-0.808886404828081,-0.343303999886309,-0.837980244755749,-0.748201606175369,0.48197212746861,-0.816024670104003,0.335063446994727,-1.46148942082208
"TCGA-44-7671",-0.561630120679554,0.806280748180901,0.451453117600272,-0.0462015577025756,1.63432347380297,-0.522172186756652,-0.648409835458933,0.39655746954659,-0.544553748243555,-0.544813773765926,-2.92423111125391,-1.57842124636871,-1.37756998946001,-2.1941443236081,-3.6248899313798,-0.87563914440384,0.605843182598511,-1.16206137164234,-1.82824857132636,0.462874451698545,2.47351229723568,-2.64824482246815,-0.891718547531909,0.631319764300969,-0.682710930685777,-0.227394900183462,-1.5187755205655,-2.87543613082125,-1.0487774214927,-0.137273406513231,-2.83081233171557,0.155095587105118,2.37906388700486,0.627164935951875,-1.1906832192381,-3.39872785558874,1.98756944252736,-1.51181700292062,1.61186424953312,-0.319187733661332,-0.232915888913848,-0.678603779915207,-0.291375708353568,0.104536460271365,-7.14002091859448,-1.26210519712681,0.632389232496094,-0.99370677068735,-0.230420935182133,-2.4598108706999
"TCGA-44-7672",-1.79416175401618,-0.868230586858651,0.248775390047703,0.310562312590632,0.667277408915487,0.0200906831466998,-1.80553611872353,-0.155432111860826,0.274232199804477,0.274531143215592,1.22111909201446,-1.1734845585842,-1.2227822746814,-1.71820301405389,1.04398550335042,-0.98044817769212,0.116070513620526,-1.97100109609744,0.511552720667857,-2.08852460229719,1.30508084310591,1.61588812125066,0.665365227737214,0.349917077612254,-0.975596609403945,-0.756522688905603,-2.98741123474736,0.146874631762314,-0.666341389363271,-1.17182450175535,-5.58785387721823,-0.730706381159738,1.83332235313796,1.17172853796352,-0.322390895820153,-2.51397473043409,1.97076599044267,-1.84950029053628,1.74043911412506,-1.18931741378805,-0.436846257354548,-1.05740833967532,-0.539144467371402,0.0460054853380143,-4.64559028702783,-1.11209657560508,-0.0830789511818661,-1.23882607459434,-0.106132807864517,-1.88438553205231
"TCGA-49-4486",0.273967999609885,-0.100928903966752,-1.0246645409513,0.911977162063618,3.08716113245225,-0.691455804761786,0.277472972321036,0.689454348591873,-0.424308391547044,-0.426526869351905,-0.524327160871996,-0.514600708702277,-1.2235854107808,-1.73130087952941,-0.580958898984226,-0.502563223085719,0.318223844714105,1.97082980023339,-0.671406492966616,-2.65793853001245,1.97681018882077,-0.303373560145907,2.04409746886223,0.422621171405282,-0.765657110424026,0.0996538124441919,-5.79546719747112,0.766873128302953,-0.371358648018331,2.72092986242701,-4.3446987783251,0.340051621653839,-0.691216104077485,0.172098012521197,-1.2533204809644,-0.195333906703116,3.17998405242108,-0.144002420525219,1.14085055479116,1.13766196294109,0.750717802571762,-0.319634078281172,-0.99347088982945,3.79488152039133,-3.54538676598759,1.920139023573,-0.283259543998646,0.645600394960031,0.386662176936504,-0.276906652116844
"TCGA-49-4487",-0.194434240376628,-0.130038588179771,-0.39422358110682,1.47640161352525,1.84529718687848,-0.012084613412215,-0.288286819585243,0.709616614240712,0.254252111459582,0.254327766858953,3.39222371445177,-0.679563424378475,-0.477192780253354,-0.524249484140013,-1.01264611462054,-0.0142079835267932,0.747004186116975,-0.803343846816253,1.10717159516802,2.40551311485547,1.57246039804012,-0.232061389699975,0.739431462750822,0.284135131158102,-0.227841222186569,-0.487365924427227,-3.14186105277644,0.401869956943827,-0.310522244862115,0.140509624112417,-4.23782337412269,-0.314821074197745,0.805578970474041,1.17758204817174,-0.629640125407326,-1.78581388810113,-0.593017071174224,-1.31355993601307,1.29547608316157,0.112360238351947,-0.238983472312842,-0.235962898746749,-0.175948751401057,-0.269882380383297,-5.65499710519439,0.439223049626618,1.69910254134784,-0.379133291417061,0.678099303012521,-0.878257753668747
"TCGA-49-4488",-0.665932349505251,-1.20506904197583,1.2722723027876,0.0702749188286678,0.00727023627723433,0.446853339543091,-1.00670018382026,0.675537605865905,-0.000915245803872367,-9.31981871392651e-05,0.777639891429314,-0.468791493443327,-0.164209109192331,-0.637250255533463,-1.05964530043934,-0.322417558870605,-0.348749629858931,-0.111035052387006,-0.934486650724448,4.2046808069017,0.81242851843203,-0.813422501893978,-0.112871173007678,0.369270820755551,0.927560109566054,-1.33877140586147,-1.84135652346736,0.844160062555334,0.0846746887438226,0.813532171875117,-3.28667189667165,1.8547944075729,1.16006463728212,0.24957791552044,-0.12350201562611,0.940938362498388,3.94132285440431,0.887387682099421,2.39228365558884,-1.21908274934627,-0.0682320811025754,2.5962041878164,0.0639731988204257,0.587270272867221,-0.286328515651245,-0.34924174874104,0.338321894571209,1.21292185455877,-0.199661024086653,-0.127481896207927
"TCGA-49-4494",-0.787488237505004,-0.60278936433177,0.0129382852343696,0.0484678405221981,0.576459204548398,-0.724009333165085,0.628601737342725,0.837321337748101,1.18300844862572,1.18341714473824,7.15736662486748,0.455776188801186,-1.50423151361444,-0.901770975328962,-0.623044717629414,0.57982280046717,0.0797513726744743,2.43393962515245,1.30885720189721,1.85597502557639,0.689408292732507,-0.701322873018286,1.68849130241042,-0.890671622018449,-1.00801077055815,-0.624308048873321,-0.77232795431039,1.97042275729025,-0.179690734972004,-0.29092286255486,-4.51394981590749,2.46625864781472,-0.0182095956065229,0.625781822009444,-0.0302924973137682,1.63944120612565,2.06878851407833,0.376700162691511,-0.445305119473073,1.320648604108,-0.63691083172149,1.88424782217284,-0.148542151446375,1.19470297409006,-3.56988912260621,1.02575212263184,-0.79244013345142,-0.252780411754927,1.86525508265292,0.0879541029492437
"TCGA-49-4501",-1.71173411017091,0.49401981940767,0.112166282081432,0.653814858359693,1.14801058715604,-0.0388576337696769,0.374942102250301,0.549282276401911,1.63096143329695,1.63163481454734,0.267520340378292,-1.04563844902752,-1.50643432797365,-1.15123954639572,-0.538222084248639,-0.950844136801958,0.275503007636333,1.32951681276693,0.251524796429811,2.15130077377049,0.974190173967576,-0.367627521805333,1.26660435240384,0.018916964993311,-0.533032428593926,0.280665941422715,-2.45750797296298,1.52012614871669,0.510973826266461,0.957919111733922,-0.778619061452734,1.34014820635256,0.526072512722003,0.578220209099541,0.605270963571432,0.374948455215076,2.85228910780848,0.50775324359271,0.46406609238092,1.05674485745363,-0.624692771594525,1.54091188658557,0.214035968197164,-0.407788800168223,-0.0927086194598044,0.502614052715519,-0.837820795009808,0.890701766700021,0.756750516308124,0.365713569307983
"TCGA-49-4505",-0.983636263476082,-0.50634903914364,-0.204042682177739,0.362756782440098,0.61342138836946,-0.0208047119238337,-0.429268879334076,0.0581739805852948,0.736955614469876,0.736126642313716,-0.914891259863928,-0.706501853615709,-1.69404666258126,-0.333691084978395,-2.16712709571958,-0.830810140889858,1.06433565175836,0.891587616656279,0.589512649388602,0.253121024454712,0.901015137097685,-1.20731495248638,0.934154277528664,-0.301099299074997,-0.495826630140568,-0.111475300015631,-2.59102490476843,0.840180179187081,0.19934209908522,0.972971518467082,-2.9852675690288,1.6329960449226,0.091126861738946,1.0858485757515,0.861865559894023,0.195539384454575,3.58758519760958,0.107848657625388,0.0132021055271156,0.335969373580058,0.119865315161004,1.42199816315899,-0.139768859151649,-0.534014845719701,-1.87757173957644,0.20758512463669,-0.389976545340258,0.336568442411735,1.10987111548073,-0.34630267774974
"TCGA-49-4506",0.228129795549853,-2.0613638091735,0.25620691556087,-0.473875648994046,0.770960333698921,-0.345328360594884,-1.90973493310441,0.820342461852725,0.587658218527114,0.589937524375648,0.612387516316356,-1.35980134238377,-0.23019782957364,-0.47084624624999,-0.487373872003808,-1.04888148985627,-0.936840248400008,1.01842492989945,2.67753967332789,4.68373694517327,1.20011517657935,-0.907869879155942,1.96816723515786,0.00102585485091922,-0.101854126939983,0.204916793199393,-2.74232701577419,2.86101466987717,-0.515702132460596,-0.590070164276796,-0.910177545272731,0.958086158460898,-0.740222446467223,0.928574741582974,-1.62699840528154,0.283943658696476,-0.320882785817018,-0.948185241816443,0.401171863079535,-1.37799526143719,0.509319688192321,0.265455381427353,0.796582198341261,2.98135692848357,-1.20011565682995,0.828076784166704,0.378023200428004,-0.215880298907473,2.03993608976042,0.3904661789225
"TCGA-49-4507",-1.13384089450341,-1.30264696073077,0.255792258675724,-0.370570133326527,2.18449453705576,-0.781242361932026,-1.15081763264635,0.456950610972019,0.548931198863029,0.55067514282454,-1.85019120675134,-0.142638478657823,-0.192979808149236,-0.494822105033073,0.137075120115981,0.0925317161409343,-0.16860695435428,1.32779361898394,0.763761168495165,5.41586708552057,0.319486743531458,0.175820508282299,1.61799585342294,-0.354642926107218,-0.375933254392894,-0.663097273446239,-3.33184687656397,2.55908521889861,0.0321476758250423,-0.355988287114158,-1.91177216545967,0.419634107496021,-0.204771986735711,1.20121079124213,-0.829528805079196,0.482561002267754,0.309105379758073,-0.324542612125359,-0.10264526203818,-0.326201421579752,0.503562407643622,-0.330388526841809,0.451084894102671,0.959298477234958,-2.34683127552393,0.990843337989826,-0.206697677949217,-0.144869142570936,1.43601126022779,-0.079143164376406
"TCGA-49-4510",-1.68895519274169,1.02965242401772,-0.272414804449975,1.24302733538346,1.0687346860337,-0.593483310217998,-0.21220908721396,-0.0929104602519484,0.0491852426427766,0.0503549266561141,4.04599594671801,-0.778702549904935,-1.88146413446002,-2.12505218158476,-2.09093324354018,-0.197974971736731,1.17634708056129,1.97052656441725,-0.685260425694832,-1.36445528734654,1.80805856767889,-1.57578095586527,2.21113433964039,-0.122575277195711,-1.69385544302829,0.362345598720182,-1.0676268369718,-0.622825836602543,-0.301484538338675,1.67532766051885,-2.6218185135499,1.01109670605211,0.0920020129651391,0.496156125040145,-0.829882143927366,-1.24799884569789,3.59939848792247,0.931199307520366,0.437908323692723,0.426081942401531,0.970938562183916,0.00252014677006862,-0.259220892913511,1.78137045606599,-5.54388435669045,0.893714215610959,-0.756048260362228,0.379922472475116,0.900907929576229,0.786676907313593
"TCGA-49-4512",-1.45494005781148,-0.235180140871861,1.10844246161374,0.688669130492473,0.529248406740628,0.00567256912163216,-0.771433336178037,0.493989407618368,0.652034021381496,0.652382640628559,-1.61420161628854,-1.07904978755237,-0.709877925513487,-1.02238158139636,-2.47700342081676,-0.378645722836675,0.375198014242034,-1.93788894940935,0.865856335047495,0.512138448637403,2.12881389034117,-1.69828638603154,-0.160456010157594,0.281275206021157,-0.170733354469315,0.125148989102842,-2.22856427566534,-1.50196443870462,0.688354693937654,1.00834290215871,-2.30364067863607,1.00645900166661,1.61297207743534,0.772027367482359,0.208017709575207,-2.09570731165654,2.52138347990979,-0.452040480205664,1.19353758715399,-0.888572218065496,-1.00552053422293,1.0276932586098,-0.416379194183584,-1.03263919331888,-6.56172016375891,-1.07319044041357,1.28234468744374,0.189939115995177,0.735986476138232,-1.15421309219537
"TCGA-49-4514",0.394703189204609,-0.690457858749788,0.316592966126478,0.938976106247544,-0.0637654474557898,0.256175660789619,-0.469700565024821,0.967191404653594,-0.0450119189793678,-0.0446518151485193,-1.04985621367993,-0.413782942766199,0.400004501221341,-0.919907588576292,2.41348205323531,-0.282368857133328,0.218309761458762,-0.684763340313989,3.08675147259167,3.26398517148383,1.49290674519806,2.83279158810796,0.757152255411977,0.00309650209615953,-0.537712871584036,-0.477139288510951,-2.35131690614271,0.282358238674041,-0.405155654162579,-0.0342033173407312,-2.38436980165407,-0.891434223075528,1.5887880141796,0.704748751761183,0.071048400597979,-2.04320026932878,2.2822468357917,-1.12408677570129,1.08633035047592,-0.167085160304117,0.266593376638999,-0.782736628235963,-0.257825753393838,0.0359936175899893,-1.69036289579181,0.382671799514949,2.26772118798119,-0.325630716338333,0.782046994166166,-0.830124752086089
"TCGA-49-6742",-0.382248849042028,-0.215118367633471,0.515443562096269,0.75273700875726,0.400421264002158,0.229525468938212,0.612828040724505,0.547447787204604,-1.00308688297527,-1.00276177620538,5.19869997019356,-1.16071618277832,-0.683226008555081,-0.608561008000834,4.81947801515543,-0.207784980736394,-0.118937945644387,-0.54670908612653,0.731649409902925,5.0990958894563,1.02040809181972,5.44704445630348,-1.32839833604772,-0.0731140095638843,-0.341139871379186,-0.499464565314886,-4.92325858204605,-1.86895419385682,-0.272377347666668,0.286568928325257,-1.21108597798305,-1.04345452252058,1.82774843313731,0.645728776037963,0.0944901285201674,-3.83445671221373,3.7164402846774,-0.62150765881586,0.43128099642448,0.738130163242351,0.402318276942001,-1.22631130726144,-0.765142003998934,1.39939101330554,-2.33917335026399,-0.387681046174235,1.48441438907792,-0.131409760658126,0.718135155054243,-0.987603459182928
"TCGA-49-6743",-0.790657346849223,-1.18381725858328,-0.132536541211675,-0.0347300084279283,0.85367185054082,-0.679614385851995,-1.03333429793399,0.826416848586895,-0.537098678926521,-0.536103220832771,5.24964927390681,-1.69595787768928,-0.09565253985736,-1.25197905301655,-1.71710897340911,-0.756038249141609,0.122468832968744,-1.53004602989452,1.46495006535697,4.09153707958201,0.626859044742858,-1.31382247674091,-0.310181072169181,0.00742879895155646,-0.43446601199174,0.490128290861346,-5.89161807963382,-1.10149891559501,-0.651704594847601,-1.07250898058065,-4.35482574686908,-0.166182485560475,1.72369700238992,1.06661380003577,0.162689132509524,-1.39070624919733,1.8508016676242,-0.0444006503271162,0.535762416996246,-0.973594021878728,-1.39214592602238,-0.338337506625709,0.472404214152798,-0.716779505375735,-2.40897780956245,-0.975081953515179,1.52730213505876,-0.376370612532247,0.835885408684623,-1.61892823494964
"TCGA-49-6744",-1.49286024862049,-0.0966030155030122,0.332634897825999,1.0219030491343,0.930223495362958,-0.48176173701,-0.917823669249231,0.239018132433186,0.206396167229464,0.207108672573529,-0.266909785269461,-2.1114091444259,-1.5435333219219,-1.02533140638833,-1.34014793917435,-0.892915241046907,0.783697166650736,-1.80296964453255,1.43321846006702,-0.698681474654927,1.62992689900647,-0.607891671289107,-0.124899556142809,0.316787564959684,-0.999070897348295,-0.67826869975876,-5.92861318523128,-1.63921671530644,-0.52843822344208,-0.291899393612928,-3.5080760611451,-1.42727283307929,1.91592388836589,1.14154797159621,-0.16887415474095,-3.76998751778178,0.748687745783867,-1.22846952104093,1.43377867709124,-0.579415038010115,-1.40910811425708,-1.60051823890968,-0.386995299859223,-2.16837254465399,-5.65456972116994,-0.421582667858088,0.551380761665895,-0.673711169450211,-0.260807274685302,-1.78165036421568
"TCGA-49-6745",-0.488429366446875,-0.216764373670092,-0.264385514503234,0.46121091308599,2.26074468997973,-0.600161853176791,-0.314915990702447,0.668993479088968,0.0543959925659632,0.054587684897708,-2.9031768084089,-1.61388119897882,-1.16454887726212,-1.34076109780924,-1.15169857846243,-0.253704734830544,0.261619025419391,-1.48400114111313,0.300714774997744,0.765155194874213,2.06086483622094,-0.485786385605991,-1.54051729048065,0.0692746927993806,-0.759377136921144,-0.357660005626917,-3.23436438618566,-1.42243922196408,-0.211095848974129,-0.162728668126624,-3.98064315140655,0.0890448524918259,1.26241622284724,1.34915147996585,-0.580994696108183,-2.77075289733158,0.257097500440524,-1.16549037550238,0.470738465623942,-0.123496628819264,-1.28068851340005,-0.741866665709436,-0.295040687181714,0.402123822454902,-6.34093082081646,-0.607964188498435,-0.0731549457285805,-0.792770310750269,1.23056294764713,-2.48141571494146
"TCGA-49-6761",-0.133088623929963,-0.371656875795088,0.668362707162796,0.897293904487368,1.33167194961818,0.0382084631227393,0.152488884154799,0.751005112503861,0.661293405862192,0.662247599504138,5.52774354594869,-0.411071185816049,-0.0938958050433953,-0.122541770768887,-1.18936532422828,-0.264824717196415,1.12767025728539,1.93792729832486,2.45654213351428,3.58857371389968,1.83623103524565,-0.717172740614828,1.32605808903136,-0.170436035653486,-0.0589174692538599,-0.430183936231849,-3.76632591792863,1.78232195688168,-0.23888699832384,0.579783717573449,-1.22207230262448,-0.39916192732518,0.71384322850756,0.812542126495636,0.135056845633875,1.37493807595234,2.07328288061402,-0.191151991497433,0.633138728195881,0.375269604198888,-0.878922962926129,-0.10387497034111,0.287644823149604,0.51880336253525,-3.5734519558661,0.641844011611305,0.04662319459886,-0.166172025582146,1.73105515618945,0.466689285194205
"TCGA-49-6767",-0.364936026384061,-1.79840996314122,-0.110562600497079,0.540306032740384,3.08614375968024,-0.00517659184856534,1.09158739333707,0.263974024595587,0.255126899915989,0.255853188744355,4.38844141452692,1.11061278761475,-0.546237348985397,-0.0482025692617807,-1.49172074847434,2.05792252738289,0.903621188347088,-1.72782716940266,0.144013702883392,3.46746173295627,2.84703907157023,-1.2613172827165,-2.30320471911189,-0.518234261173452,-1.98252866744908,-1.81066893608841,3.55412763125132,-0.0834075034534063,0.238474306559857,-1.21237619139671,-3.28219449208677,1.24573775526182,0.119649828499615,1.23136565086049,-0.658381831249294,-1.05981263636561,-1.33746410395818,-0.968192937101533,-0.0476677693034873,1.0890487527459,0.0164097998957278,1.70110497631784,-0.0690740851890492,-0.402366842145256,-1.4991584765804,0.485476635580488,0.933224212541364,-0.661923797112872,0.828372387286159,-0.29510126322084
"TCGA-50-5044",-0.218662974110005,-0.395904189935278,0.418349914300826,0.439868435381664,2.55012298815124,0.234671325187811,0.211498706114712,0.871072145653198,-0.307255320540571,-0.307533327126913,-2.90076138293959,-1.27757131876946,0.0735115042386685,-0.817701458565904,-1.28302342364386,-0.26760839379668,0.77817319069476,0.280946876218987,1.36629996778263,2.21430651938517,1.59427183211363,-0.505689021507491,0.0867581732455562,-0.117008155450772,-0.181376852954527,-0.566867348042335,-3.84458909073894,-0.997027354549205,0.449789650268499,-0.167872551852819,-1.5336665576361,-1.08622726813528,1.5064522170388,0.972394404248249,-0.288475822339182,-1.64453589461449,0.918593892738429,-0.304325818503683,0.502338455424654,0.362071120940378,-0.980545968814916,-1.14904801390756,0.346557366871803,-1.21000193425974,-6.13120074498364,-0.204306067824527,1.46755661443767,-0.331017143032087,0.883451850411138,-1.14216347230307
"TCGA-50-5049",-0.824111746200947,0.926169768155605,-0.183283999138306,0.809294448479459,1.52037962623323,0.146255014174967,-0.582611162156358,0.303256889851252,0.742988372569481,0.744190927239059,-1.1782972300651,-0.48239186135107,-1.10388870386176,0.404914404775711,-1.04457298811175,-0.710651700204382,0.258203222887808,0.681712001769714,-0.29663471483292,-0.4118915029105,0.966628622793852,-0.993250909061597,1.12996596475399,0.971148833447085,-1.02585363175875,0.353158698026826,-1.54363602776299,2.04841763066568,-0.190536203568579,1.3808422266601,-2.51807141234039,1.53590437292546,1.071560284017,0.56140378930882,0.340671585303467,0.19186516224334,1.72633354139095,0.434307396769016,1.98509305346687,-0.489306214459697,-0.950992984362955,1.42560312786406,-0.215092927807783,-1.36443768914924,1.22486074983352,0.187056446217749,-0.539276957959038,0.170069653851266,-0.129824842324277,-0.427877592716868
"TCGA-50-5051",-0.909474320225897,0.223080815107558,0.465768596869315,0.680372324736735,0.301962151218216,-0.187559606191252,-0.885739658865134,0.362320051366599,-0.907680046499479,-0.908183273681855,-1.63604279194541,-0.972009129693015,-0.673623963790664,-1.50815588901834,-0.8822342072993,-0.469661934228469,1.11788331518825,-1.47744316526039,0.747056206554579,5.26781316151875,1.33075004709531,-0.120779684793322,-0.496535775553129,0.53124105147139,-0.0812225006187131,-0.252633544791887,-1.63183841833717,-1.69002374384518,-0.343899648620372,1.39063710386392,-2.60315884626858,1.44486668601537,1.20305045882677,0.861840939077247,0.650919046872094,-2.73504667549535,4.18397955587417,-1.19926263246916,1.24512988624469,-0.699548227319971,-0.475885321205782,1.05618382756104,-0.307621987391713,0.289495960781904,-6.80218680909621,-0.816572542297406,1.00672134276081,-0.837696089879746,0.326636672002882,-1.29412831918508
"TCGA-50-5066",-0.919575598800431,-0.185283611563289,0.58281654265223,0.726512163189684,2.13259091432252,0.474486193118267,0.310816773662044,0.853371806365519,0.87049335678048,0.871186137762518,4.39066712954328,0.531817555720083,-1.23168028997347,-0.368008691165355,-1.15663719437427,0.505130744053645,0.435008289594233,0.798717601872653,0.852206758601709,3.48230434879842,1.0629176440294,-1.01640147778865,1.3207597068768,0.555180618438738,-1.69708102135505,0.110798557372592,-2.62315495759109,1.6271107222091,0.199566946744833,-0.215379406850744,-2.43645600880128,0.218377028153965,1.04202877600402,0.659682070372313,0.487749769159654,1.11476203768005,-1.07473392701905,0.0463229781210117,1.52274255548986,0.391467131103555,-1.42172920993129,0.585260902887187,-0.00538045246519836,-2.06061570669638,-4.64865251576178,0.307571515157283,-0.208927232707668,-0.0252171837486816,0.463615549261686,-0.564999116799747
"TCGA-50-5068",-1.2564449502514,0.00917811823947545,-0.763411320947572,1.22905259846416,1.5747528575129,-0.213131185668431,0.0654773495096723,0.0164985075333099,0.552516053738422,0.553506378787663,-2.84526565470041,-1.1316354647751,-1.65517467904929,-1.58743508240224,-0.670798977380992,-0.958148260793383,1.4653418422468,0.0463011502512991,0.0484808859277974,-1.29373056200169,0.598596951601166,-0.606309907459839,0.408460304159853,1.12147504904693,-1.19640043791354,0.89917855561125,-2.44214472822248,1.87965378714406,-0.181309811970467,1.00916380048146,-2.65809798220772,0.579400404915368,1.05163783819737,0.788969884915282,1.03240544490418,0.662533751615742,2.55986886471208,0.550594143395536,1.95853578769795,-0.193153363855719,-0.913662794657814,0.200734347746002,-0.27763798017739,-1.68043428242756,-3.83744630946872,-0.0999542319782396,0.161744819596329,0.493663039165249,0.195690793914199,-1.17718867625179
